time,avg_service_a,avg_service_b,avg_service_p,avg_service
300,0.6629815515917151,0.5966288148049373,1.9586742038487237,4.544247673428806
600,0.7942112316801921,0.5965276138514015,2.338737642910004,5.317898951801983
900,0.8400740631719683,0.6549898561523824,2.0431477733732355,5.218359819041522
1200,0.8035107290579053,0.6525795785015301,1.9114506467742491,4.974562412449496
1500,0.8022907499377209,0.6873039365779192,1.9772344503411892,5.071410636732271
1800,0.8632154138457312,0.6799831631129926,1.9516718810602405,5.221301285710426
2100,0.8382106866273248,0.6668022833407161,1.9567471633224065,5.138181506545097
2400,0.8378253839935854,0.6685969523358064,2.077872636070835,5.259945740387398
2700,0.8447755930392804,0.6737540696908092,2.0859432913268763,5.294024140135527
3000,0.8633140615317298,0.6778315571340928,2.156166207072774,5.423939948802056
3300,0.8566543658547429,0.6723057144960577,2.2057937915955717,5.448062603655858
3600,0.8340932310733865,0.6677063957658077,2.2446835890427126,5.41466967802868
3900,0.8430969964546332,0.6721429044280444,2.3404512757668803,5.5418851695588245
4200,0.8521276588624269,0.6680693308339936,2.329420686357437,5.553872993778711
4500,0.8383805357561726,0.670522488356718,2.2956451036625527,5.4813091992877885
4800,0.8354853797855754,0.6685800957769182,2.2992710072339153,5.47430724236756
5100,0.8271321402049149,0.6673493569569682,2.2778524549144006,5.426598232486113
5400,0.8317598975567512,0.6676235740898375,2.2428316193925735,5.405734886152665
5700,0.8309899719183396,0.6611638362695921,2.2107622116508683,5.36489596367548
6000,0.8471843729575183,0.6618681201673466,2.2098319403039963,5.413253179343897
6300,0.8520530159566387,0.6675744452910163,2.204301433436728,5.42803492659766
6600,0.858646142996568,0.6629985002481036,2.235357006784733,5.474293936022541
6900,0.8767937205659266,0.6616190363375688,2.2271361213121543,5.519136319347503
7200,0.9109981641632208,0.6625157591790473,2.3127686217203425,5.708278873389052
7500,0.9064500907002079,0.6614115247616051,2.3097258910541227,5.6904876879163515
7800,0.8992203427496922,0.6635854709668245,2.2868517693793415,5.648098268595243
8100,0.9004982507638951,0.6643700015559754,2.3034580419917474,5.669322795839408
8400,0.8995121511851082,0.6639564653365848,2.2934219107381133,5.655914829630023
8700,0.9151130774555295,0.6675233488204982,2.2923379439008413,5.705200525087928
9000,0.9178936396897013,0.665437179214998,2.3305368215805915,5.749654919864693
9300,0.9177821901827427,0.665325465795383,2.30536147479485,5.724033511138461
9600,0.9164112124010534,0.6636749832815794,2.2982810012388124,5.711189621723552
9900,0.9449321334968238,0.6635372450898741,2.2853835479186495,5.783717193498995
10200,0.9378036641567434,0.6631443926945436,2.2791452100228176,5.755700595187591
10500,0.9507037899812213,0.6660029115543186,2.2744363910981535,5.7925506725961355
10800,0.9517328032678737,0.6639408527481961,2.2720503869250943,5.7911896494769115
11100,0.9579110417034513,0.668927095382782,2.282748696790557,5.825408917283693
11400,0.9559643952944343,0.6681720997407029,2.26908124265918,5.805146528283187
11700,0.9510614652096268,0.6684753805335987,2.2763901845209475,5.798049960683427
12000,0.9599800980201098,0.6669636633373146,2.281928865529149,5.828832822926794
12300,0.9551453575466178,0.6671300207130129,2.289058343668452,5.821624437021319
12600,0.9811700145524029,0.6687158259513191,2.2902728776589174,5.902498747267446
12900,0.9813791880254991,0.665622111568239,2.2795991691609023,5.889358844805638
13200,0.9894286701697703,0.6709507098794226,2.3000947307074378,5.939331451096171
13500,0.9842055943545998,0.672609202389263,2.2887383590015005,5.913964344454563
13800,0.9807468545023028,0.6718550324364638,2.2723643393298425,5.886459935273216
14100,0.9814827841747579,0.673544872252194,2.2753345303770813,5.89332775515355
14400,0.9988245611387718,0.6771638822386794,2.3062533806571093,5.979890946312104
14700,1.000349422411762,0.676724101022125,2.3418434015860865,6.019615769843497
15000,0.9948840076010697,0.6789637564952276,2.333611120609082,5.997226899907519
15300,0.9958954162535756,0.6774172597815685,2.3260358553719116,5.991139363914207
15600,0.9902240348153317,0.6769848485672733,2.3146003989851462,5.9622573519984154
15900,0.9897873188676104,0.6767394421769516,2.3052379603148525,5.951339359094636
16200,0.986626262757279,0.6753400632301697,2.3004809894447384,5.935699840946745
16500,0.9855811137517586,0.675954504626456,2.2918663921468254,5.924564238028557
16800,1.0028372170755626,0.675031814370742,2.294839703372069,5.978383168969499
17100,0.9968042529875019,0.6770644125585116,2.2823492046432663,5.949826376164284
17400,0.9957873510478945,0.677477706445699,2.2852633980617467,5.950103157651129
17700,0.9918406864616787,0.6811100565349135,2.269348118169236,5.925980234089186
18000,0.9870434133931123,0.6809365531994902,2.2555355863327953,5.897602379711622
18300,0.9878407947936072,0.679880140188876,2.2460556822544673,5.889458206824164
18600,0.9891919665547977,0.6784832340946145,2.270651963241691,5.916711097000698
18900,0.985975683103018,0.6762015886160938,2.2631479890261113,5.897276626951259
19200,0.9861416361392428,0.6752613023319382,2.2578440673604003,5.891530278110067
19500,0.981875408564209,0.6744222205400272,2.2507858204205244,5.870834266653178
19800,0.983374863509195,0.6727298573730149,2.2653193287373505,5.8881737766379505
20100,0.984665776897247,0.6722595772686499,2.2631350805760455,5.8893919885364365
20400,0.9878051872542903,0.6716000433431947,2.2763084393307764,5.911324044436842
20700,0.9858159099641579,0.6719029176574111,2.279738241673854,5.909088889223739
21000,0.9831839395892633,0.6721147226830141,2.2764144688183445,5.8980810102691485
21300,0.9784040794397978,0.6708800048172849,2.2673954021897194,5.8734876453263976
21600,0.9784353382801098,0.6713031557091387,2.272175545125176,5.878784715674644
21900,0.9805878294011638,0.6718700408989576,2.266475587163905,5.880109116266354
22200,0.9835895464343328,0.6734791335638451,2.2723098978844973,5.896557670751341
22500,0.9854571786122504,0.6722769283058682,2.2791682943041964,5.907816758446815
22800,0.9944802164660106,0.6720069869662268,2.2868544723533835,5.942302108717643
23100,1.0117386714335386,0.6745847986609799,2.301411332751535,6.011212145713131
23400,1.0078035299865535,0.673471845990324,2.2908342168142064,5.987716652764192
23700,1.0106479736828904,0.6730178207276125,2.3070959184134145,6.012057660189699
24000,1.0105857317830322,0.6723341075205808,2.308822002645408,6.012913305515085
24300,1.0092771610746758,0.6713167478540015,2.365080304328959,6.064228535406988
24600,1.0079289574630172,0.6718225978028176,2.3894510651180383,6.085060535309908
24900,1.0111186670494094,0.672549534083765,2.377701470691508,6.0836070059235015
25200,1.0082131255781563,0.6723604395704166,2.3860405275116165,6.083040343816503
25500,1.004348059007928,0.6713855017801782,2.3769839645710933,6.061413643375055
25800,1.0067829770454846,0.6713779552616845,2.3712360885159867,6.062962974914125
26100,1.0039012562415466,0.6707259362509754,2.367606587731098,6.050036292706713
26400,1.0047343693039976,0.6737200798949908,2.3598224448490814,6.047745632656065
26700,1.0059583267910803,0.6723498938027224,2.3688428513664492,6.059067725542413
27000,1.00450921657537,0.6728820513247665,2.3625947621452803,6.049004463196157
27300,1.0004998482328564,0.6729698680044184,2.357976867089279,6.032446279792266
27600,1.000494457308146,0.673795721682182,2.352563268152577,6.027842361759197
27900,0.9985401217005596,0.6726044779339335,2.346663075206392,6.014887918242005
28200,0.9988697467602444,0.6738147954911783,2.3419176777839983,6.0123417135559105
28500,0.9990519089546079,0.6749389996980213,2.340617593458779,6.012712320020624
28800,0.9987317173501546,0.6749561737313579,2.3365017202758813,6.007653046057703
29100,0.9968342555015612,0.6748199287713011,2.3372646927367797,6.002587388012765
29400,1.001514586046328,0.674421715334854,2.3403049119828303,6.019270385456668
29700,0.9992889562647421,0.6741251483685063,2.336674481186767,6.0086664983495
30000,0.9959689135642787,0.6746533568017002,2.3347632976482804,5.997323395142817
30300,0.9953031709696519,0.6735740819626721,2.333147132046112,5.99263072691774
30600,0.9922258527788804,0.672360194399305,2.336306370254399,5.9853441229903455
30900,0.9967558618720898,0.6722890727139792,2.3389269693321375,6.001483627662386
31200,0.9954776505516938,0.6725497803228662,2.334181527211465,5.993164259189413
31500,0.9933283678010623,0.6715724904005217,2.3357389521071994,5.987296545910908
31800,1.0035437663263016,0.6708487017371685,2.335771773352949,6.017251774069022
32100,1.0012933809758056,0.6705875420218871,2.35608100033838,6.030548685287684
32400,1.00291142435447,0.6734760511218859,2.3621267116295606,6.044337035814856
32700,1.0004998429573522,0.6732694274382637,2.3600687886714935,6.034837744981814
