time,avg_service_a,avg_service_b,avg_service_p,avg_service
300,0.8520041236536389,8.311446090494803,0.6913686950049337,11.558827156460653
600,1.092036770493558,15.556346387878902,0.6714573974201448,19.50391409677972
900,0.9867118147355112,13.09612486688887,0.6538544553941642,16.710114766489568
1200,1.0544582308251478,11.120860739179705,0.6709375961392987,14.955173027794446
1500,1.048232100083589,9.527444436321668,0.6813629235383218,13.353503660110755
1800,1.2243615665309302,8.315271724456515,0.6706138151053149,12.65897023915462
2100,1.1792408532322052,7.55925329065879,0.6621724384425662,11.759148288797972
2400,1.1518700742264696,7.44048374948791,0.6671626527267244,11.563256624894043
2700,1.1428962539261085,7.099398498121426,0.6779451729241441,11.206032432823894
3000,1.0967935078499866,7.142032343812421,0.6979818459678612,11.130394713330242
3300,1.0725224628118672,7.058849015278257,0.6997092416167306,10.97612564533059
3600,1.0692503564961422,7.059504719362909,0.6992939465982863,10.966549735449624
3900,1.0433312310394902,6.923058418336924,0.6973209998458914,10.750373111301286
4200,1.0381255028533927,7.762497584068751,0.7020529544317471,11.578927047060677
4500,1.0425510219756327,7.5155609446194145,0.7043754534082662,11.347589463954579
4800,1.0243828785306037,7.3699188821518264,0.6967791727737754,11.139846690517412
5100,1.0705804927652585,7.254894397178585,0.6983057894635116,11.16494166493787
5400,1.1077760471163196,8.224554863806024,0.704045746200006,12.251928751354988
5700,1.1187455966254516,8.007594424176048,0.7073787168462049,12.071209930898608
6000,1.122798648733314,7.801498453060768,0.7038740499835952,11.873768449244304
6300,1.1274031022749675,7.617883756020029,0.7069446191577914,11.707037682002724
6600,1.1159566670089403,7.435394862547544,0.7022037603352306,11.485468623909595
6900,1.1864365649970956,7.5580215699730235,0.7260026793550508,11.843333944319362
7200,1.176036586195124,7.658805655081356,0.7275469058960359,11.914462319562764
7500,1.1715101012340565,7.7056902542243275,0.724941997664996,11.945162555591493
7800,1.1524897751094403,7.563826670688622,0.7232275574810589,11.744523553498
8100,1.1486576569134601,7.555304908918832,0.7273986413775011,11.728676521036714
8400,1.1546588047045898,7.608123008945276,0.7304722157923909,11.802571638851436
8700,1.1404286238484302,7.4838546558507195,0.7246908702572451,11.629831397653255
9000,1.1263732929948609,7.429679243549959,0.7216427008939397,11.53044182342848
9300,1.1226174662178092,7.336530837383592,0.7246923211826329,11.429075557219653
9600,1.1101403709127684,7.27181441655703,0.7211217778568642,11.323357307152198
9900,1.1006384124846171,7.274426755864032,0.7212002796746907,11.297542272992573
10200,1.0957252120264003,7.198604311813659,0.7238149801553354,11.209594928048196
10500,1.0913944123728099,7.1114972596987,0.7239245605430839,11.109605057360215
10800,1.093763500587005,7.064679310902028,0.7218374189192374,11.06780723158228
11100,1.0928288078329522,6.962938021163773,0.7190044652572517,10.960428909919882
11400,1.107657940196104,6.946072154613121,0.718389188150653,10.987435163352085
11700,1.1033708059358185,6.848389109163463,0.7143435064549161,10.872845033425836
12000,1.096866036296614,6.903868068433124,0.712982001832627,10.907448179155592
12300,1.1019194845361662,7.262475519221005,0.7112858209976746,11.279519793827179
12600,1.1070998361998279,7.82830003000425,0.7156397090592252,11.86523924766296
12900,1.113315019765302,7.845146247250641,0.7144919685379533,11.899583275084499
13200,1.1295594635289004,7.8231275045326685,0.7186479220190489,11.930453817138417
13500,1.1353415311207964,7.849948189669958,0.7206161766814012,11.97658895971375
13800,1.1248764915984686,7.823928017223934,0.7199384851401132,11.918495977159454
14100,1.1196401381140904,7.726514608660151,0.7155775491511934,11.801012572153615
14400,1.1115327432421165,7.63127484488722,0.714019499708929,11.679892574322498
14700,1.1109526491422645,7.540333257058753,0.7183264342028356,11.591517638688382
15000,1.1044613896550095,7.4681342806909825,0.7189326882789019,11.500451137934913
15300,1.0981825463864572,7.4148162381600144,0.7252386121662678,11.434602489485654
15600,1.1006855662599735,7.395396962307216,0.7234696150257752,11.420923276112912
15900,1.0984949661043246,7.3586081670710835,0.7224351291442143,11.376528194528271
16200,1.1029917802028386,7.413220383914365,0.7290967026922435,11.451292427215124
16500,1.097513838410201,7.409738511513521,0.7286662228595584,11.430946249603682
16800,1.0934695453959797,7.385027357851337,0.7284606228049911,11.393896616844268
17100,1.09563330277127,7.3505416346614085,0.730129154524816,11.367570697500033
17400,1.0963231473651547,7.298516175500179,0.7316893146461709,11.319174932241815
17700,1.0975857912894476,7.355051914890777,0.7328615549636683,11.380670843722788
18000,1.0961890051770584,7.320967073271578,0.7346188262680768,11.344152915070831
18300,1.103164978295651,7.269755306998547,0.7346983524393769,11.313948594324877
18600,1.1051715031431322,7.254479721404006,0.7334892234643416,11.303483454297742
18900,1.1042344770056334,7.2076095007614756,0.7311596567635448,11.25147258854192
