time,avg_service_a,avg_service_b,avg_service_p,avg_service
300,2.33586550471067,0.7992966833225816,3.50624028038139,11.313133477835981
600,1.844703623540755,0.7128750808809255,3.955840070616699,10.20282602211989
900,1.6506097857992177,0.715081519528219,3.5658779543774277,9.2327888313033
1200,1.532713454137025,0.7067893362383388,3.1859278615388935,8.490857560188308
1500,1.6837837855522007,0.7357908418035765,3.094770414491128,8.881912612951307
1800,1.7039739455809502,0.7507081913745984,3.167462912163288,9.030092940280737
2100,1.693123428350222,0.756116594103497,3.240949861498198,9.07643674065236
2400,1.6126491204493785,0.7580974593758434,3.5198437269489684,9.115888547672947
2700,1.5373862677287398,0.7449452290192605,3.3904261790297157,8.747530211235196
3000,1.4984941578528628,0.7428855942713029,3.3784803828948298,8.61684845072472
3300,1.5221813782739735,0.7352463005056367,3.432845503425156,8.734635938752714
3600,1.5503292208458699,0.7251519426731872,3.4131535825009696,8.789293187711767
3900,1.5691165169696117,0.7439480245596124,3.388572514033386,8.839870089501835
4200,1.5387206987529884,0.7501793018689604,3.5036291178670798,8.869970515995005
4500,1.520854780668975,0.7497461707103892,3.3939717794415873,8.706282292158901
4800,1.5088879517393594,0.7580004348618176,3.3551966802232243,8.63986097030312
5100,1.578635837721319,0.7532710715803692,3.39509234466209,8.884270929406416
5400,1.6363498613668543,0.7569072100958902,3.570238340358855,9.236195134555308
5700,1.6154572188662943,0.754610113453997,3.4801161775011265,9.081097947554007
6000,1.5896765708425147,0.7537716884949587,3.431186125539074,8.953987526561576
6300,1.5576889640948648,0.7535000104201861,3.40430543207562,8.8308723347804
6600,1.5654014138561263,0.760522740563291,3.4332729224642207,8.889999904595891
6900,1.6000523932238688,0.7642521111027829,3.389468814375127,8.953878105149515
7200,1.591948578130811,0.7612430362949993,3.372256813093213,8.909345583780645
7500,1.5913849714216726,0.7583816745931659,3.3741655886443995,8.906702177502584
7800,1.5966961162113882,0.7555045277951745,3.436355174538884,8.981948050968223
8100,1.6032735627687904,0.7529810693102074,3.3915244931883084,8.954326250804886
8400,1.593167938198265,0.7526247453405895,3.478116356730345,9.01024491666573
8700,1.6609312063884787,0.7478693435020312,3.5074754436392266,9.238138406306694
9000,1.6544398088808279,0.7493358466778941,3.549052930943491,9.261708204263869
9300,1.6374309683993122,0.7461515573280443,3.571141485076697,9.22958594760268
9600,1.6195049500543466,0.74674666758493,3.5432278636553995,9.148489381403369
9900,1.6210883473043687,0.7496594911229595,3.536849519709797,9.149774052745862
10200,1.609149067364738,0.7539148490341129,3.511747280236659,9.093109331364985
10500,1.606749372864953,0.7495424907763865,3.5256954099870073,9.095486019358253
10800,1.6013379292698537,0.749371513247839,3.503920875198591,9.057306176255992
11100,1.6687589842189172,0.7490967299389628,3.50555381923552,9.260927501831233
11400,1.6653545972580628,0.7480151560000575,3.4680692152306,9.212148163004846
11700,1.6557854910650947,0.7453020581653174,3.444739165013172,9.157397696373774
12000,1.6440891819748538,0.7436641802093233,3.4199924182607697,9.095924144394655
12300,1.6339857188604832,0.7447702276109691,3.4446494582955833,9.091376842488001
12600,1.6545427496584022,0.7491829360909327,3.462628215515893,9.175439400582032
12900,1.6608506036443031,0.7471120954520071,3.467777983549137,9.197441889934053
13200,1.648618476130503,0.7500192053265815,3.443501974915385,9.139376608633475
13500,1.6355129332177363,0.7486596776031981,3.4441977050397847,9.099396182296193
13800,1.622338641399225,0.7448692392164434,3.434750160189222,9.04663532360334
14100,1.6318650559780452,0.7457707675191695,3.4948471990486873,9.136213134501993
14400,1.6928173821845225,0.7469941621734107,3.500915743161751,9.32636205188873
14700,1.714429363505473,0.7469198397848392,3.5184278597428578,9.408635790044116
15000,1.7072114785891253,0.747246973516711,3.5768759464522755,9.445757355736363
15300,1.7010516216461156,0.7453778620555506,3.5803829311685917,9.42891565816249
15600,1.7032155072128978,0.7442203851225714,3.5695287341799586,9.423395640941223
15900,1.7026318022075893,0.7441749322153688,3.5467946718404217,9.39886501067856
16200,1.700713735621924,0.7430230943418492,3.554154284105956,9.399318585313576
16500,1.6909265675148837,0.7429119923470712,3.5415369603184637,9.357228655210186
16800,1.6844374327245815,0.7423040406085303,3.569223056387916,9.364839395170192
17100,1.6835245565398105,0.7416964361056241,3.545818819475714,9.33808892520077
17400,1.6768897783934185,0.7414006140467521,3.5265818766817256,9.298651825908733
17700,1.6642538024608182,0.7393826398486789,3.514991017356779,9.247135064587912
18000,1.657614874731712,0.7372346515216105,3.4942604612420904,9.204339736958838
18300,1.648279138542905,0.7359167614306165,3.495549679454946,9.176303856514277
18600,1.6495557949003137,0.7397075500979381,3.4848454824210044,9.173220417219884
18900,1.6468007636419169,0.7389610303955757,3.462458574430532,9.141821895751859
19200,1.6417635540065887,0.7378840321662796,3.489202605303933,9.152377299489977
19500,1.666245810950375,0.7418601280936438,3.480474930913299,9.221072491858068
19800,1.6596978103187199,0.7434705866976625,3.463146749595683,9.185710767249505
