time,avg_service_a,avg_service_b,avg_service_p,avg_service
300,0.36562350629625506,0.5196255526363331,0.7720845561016352,2.388580627626734
600,0.4618592355047556,0.48615410667796266,0.9743370590572372,2.8460688722494667
900,0.47310085663430257,0.5258416537163841,0.9146643891254984,2.85980861274479
1200,0.45945402743107644,0.5449387005812045,1.0377988392494848,2.9610996221239185
1500,0.46039250631975587,0.5289975871890564,1.0905858290199146,3.0007609351682385
1800,0.4621900364941938,0.533464435548197,1.0716111200160487,2.9916456650468275
2100,0.45490124750041716,0.5180545263693872,1.0899638566678667,2.9727221255385055
2400,0.4579609200527235,0.5251635837799178,1.0953463763369398,2.994392720275028
2700,0.4654765793079233,0.5371342503468728,1.1326053410161088,3.0661693292867516
3000,0.4665267421486941,0.5410869055371517,1.142790001915793,3.083457133899027
3300,0.4582249346335732,0.5394691493339197,1.150317682892352,3.0644616361269916
3600,0.4547902681044589,0.5420153979388596,1.129759626367698,3.0361458286199343
3900,0.45794148896673076,0.5409496022583951,1.1446085579258929,3.05938262708448
4200,0.45509443992604887,0.5341538944034384,1.1343109674888754,3.0337481816704606
4500,0.4557380677840207,0.53065918493901,1.141820674994619,3.039694063285691
4800,0.4574725277007356,0.5259831754750467,1.1333396935291549,3.0317404521064084
5100,0.4606063175611515,0.5364747713372441,1.1263457288997263,3.044639452920425
5400,0.4565488503329567,0.5370845769941273,1.135169332764815,3.0419004607578124
5700,0.45479934103439806,0.5410798190663343,1.123948150421843,3.0294259925913716
6000,0.45683985390730786,0.5424606852426429,1.123963028471621,3.0369432754361876
6300,0.4589923282500362,0.5393034666324495,1.133151342312514,3.0494317936950717
6600,0.4555051143887491,0.5384267588454487,1.135299944721267,3.0402420467329625
6900,0.45812870711248216,0.5393954180007274,1.132987887928568,3.046769427266742
7200,0.45682586290477656,0.537549426399979,1.1374132770991663,3.045440292213475
7500,0.4554058456443941,0.5336161149521079,1.134435247212203,3.0342688990974933
7800,0.4528573040051654,0.5324478857360241,1.1311183564094272,3.0221381541609476
8100,0.4512501429665116,0.5332783400567633,1.1388048698774687,3.0258336388337668
8400,0.4516327546500557,0.5340694126115564,1.1296836872039289,3.0186513637656525
8700,0.4509527102613147,0.5316186012023105,1.1247586575065374,3.009235389492792
9000,0.44822734909965745,0.531372411565571,1.1282576844887,3.0043121433532436
9300,0.44834805289795426,0.531345238266442,1.133775157533977,3.0101645544942817
9600,0.4466331343724149,0.5294844705433318,1.134368073783292,3.0037519474438685
9900,0.44471786159754245,0.5292106481986072,1.1261067142153807,2.989470947206615
10200,0.447117572183063,0.5301808720930595,1.1260234969162715,2.99755708555852
10500,0.4485109407761479,0.5293010106887751,1.1320689401221438,3.0069027731393625
10800,0.44890773168661313,0.5311510736432837,1.136417240999277,3.0142915097024003
11100,0.44942245663321073,0.53319432785809,1.1394631969050166,3.0209248946627385
11400,0.45278310935677574,0.5346185430149856,1.132252182491236,3.0252200535765486
11700,0.4514373380876408,0.5319717286136064,1.1327833313010458,3.019067074177575
12000,0.4507824028495111,0.5311606913335751,1.126735463502988,3.0102433633850962
12300,0.4509905748041699,0.5286410580490758,1.131149833580987,3.0127626160425724
12600,0.4505151764055985,0.5274229226270162,1.1349269451487898,3.0138953969926012
12900,0.4522614345060652,0.5272709814952269,1.1397619552542628,3.0238172402676855
13200,0.45258683722743004,0.5271061009434863,1.138428295450956,3.0232949080767324
13500,0.452502576742333,0.5271057468285331,1.138095150427194,3.022708627482726
13800,0.45070476365152895,0.525124223333625,1.1393968668420447,3.016635381130256
14100,0.4492852025078351,0.5232540758944197,1.1415146973864496,3.0126243808043744
14400,0.4477171759849544,0.5220233618155458,1.1415279387295911,3.0067028285
14700,0.4473814020504782,0.5214802776480082,1.1379057783492323,3.001530262148675
15000,0.45185687771265876,0.5227938912434625,1.1390079248369127,3.0173724492183513
15300,0.452454202356047,0.5229868110092804,1.136719988014107,3.0170694060915286
15600,0.4536319827109672,0.5231988164699337,1.138230775706061,3.0223255403088967
15900,0.45534864850350354,0.525015834199385,1.1347197029031695,3.025781482613065
16200,0.45439659393211596,0.5244415693257116,1.1356694626717279,3.0233008137937873
16500,0.45380629141344475,0.5244936193205351,1.1374837289675745,3.0233962225284436
16800,0.4532435024159318,0.5245789880194235,1.1370166368225278,3.0213261320897464
17100,0.4533567028661204,0.5246484849816172,1.1395270219258522,3.024245615505831
17400,0.45202100541491286,0.5263587038301644,1.13930701842589,3.0217287385007934
