time,avg_service_a,avg_service_b,avg_service_p,avg_service
300,0.47975312569966067,0.49232039924291937,0.4907658200513652,2.4223455963932667
600,0.4556128671572258,0.5378725788462061,0.5742213240107569,2.4789325043286405
900,0.45470348719726045,0.5273430288005057,0.5611725622359135,2.4526260526282004
1200,0.4465830423196552,0.5269507172894049,0.5454474715694376,2.412147315817808
1500,0.4522461790551426,0.5295389218344752,0.5509938915750003,2.4372713505749033
1800,0.4534668471188537,0.5324503061353862,0.5417800516854673,2.4346308991774146
2100,0.44791946181900893,0.5311727148100132,0.5394270581616695,2.4143581584287093
2400,0.4492107957878406,0.551142092193655,0.5300043090922726,2.428778788649449
2700,0.45141969481870525,0.5610260523283559,0.5335897589438344,2.448874895728306
3000,0.45450099370540814,0.5732855406643665,0.5319874440378928,2.468775965818484
3300,0.45551884311759544,0.5877548196827226,0.5401764945705728,2.494487843606082
3600,0.44612167229200334,0.5810753613638168,0.5431300506469785,2.4625704288868056
3900,0.4431940299101119,0.5800888727359285,0.5480590600547482,2.4577300225210124
4200,0.4411348863999204,0.572374925519216,0.5506496501202175,2.4464292348391945
4500,0.43850128383906184,0.5667128512084049,0.5513764582357218,2.433593160961312
4800,0.43696053101188537,0.5720432934084314,0.5421872991402588,2.4251121855843465
5100,0.4361104539038366,0.569206938716913,0.5419980928993086,2.4195363933277316
5400,0.4404001340279214,0.5641832252571987,0.5454238859214476,2.4308075132624105
5700,0.44282329739454673,0.5578252038800815,0.5444583954203447,2.4307534914840665
6000,0.43905270380077255,0.5551204374407838,0.5436948187439563,2.415973367587058
6300,0.4393288097216781,0.5550611354543612,0.5447733884574096,2.417820953076805
6600,0.4383697792602552,0.5598255399377273,0.5440304616470333,2.4189653393655264
6900,0.43742138515807133,0.5599417551871853,0.5466199886809284,2.4188258993423277
7200,0.4379628263814106,0.5641213842399498,0.5437315927407466,2.421741456124928
7500,0.43669191968775767,0.5613911851013473,0.5428898326630994,2.4143567768277197
7800,0.4397885241717903,0.5630878467968294,0.543180974175805,2.4256343934880054
8100,0.4489856383423652,0.5656670581871933,0.542673645398459,2.455297618612748
8400,0.4494383688471855,0.5619888291529747,0.5486161050018704,2.458920040696402
8700,0.45152582483212306,0.5610410577027712,0.5504386286917791,2.4660571608909194
9000,0.44840595075333256,0.56066613111221,0.5477924854740417,2.453676468846249
9300,0.4487694574590283,0.5600485149497932,0.5431650132880222,2.4495219006149003
9600,0.44791308022048654,0.5609241873984964,0.5435523896033295,2.4482158176632858
