time,avg_service_a,avg_service_b,avg_service_p,avg_service
300,0.5957967730027912,0.6934574539372267,0.8165544931079328,3.2974022660535334
600,0.6562215791091972,0.7761758804154117,0.7828311658797185,3.527671783622722
900,0.6741160020098959,0.7209248316510611,0.7747251948739202,3.5179980325546687
1200,0.6891263192176653,0.6593419063860132,0.753664334348119,3.480385198387128
1500,0.7156414305730638,0.6614488544235592,0.7451665765617849,3.553539722704535
1800,0.6807099238516292,0.6448368180239279,0.7168486399636492,3.403815229542465
2100,0.6665458092027697,0.6561081134327479,0.7095478811849583,3.3652934222260154
2400,0.6673613483532851,0.6637788867410614,0.7006063421274569,3.3664692739283737
2700,0.6667478836027798,0.6555831103743628,0.699461882236738,3.35528864341944
3000,0.6516257158181654,0.646943953421506,0.6905281537816654,3.292349254657668
3300,0.6399378321265802,0.635597779207592,0.682056772806044,3.237468048393376
3600,0.6262822062236161,0.6287582283918524,0.6702817540529186,3.177886601115619
3900,0.6194852875622926,0.6230108711925137,0.6617455589590734,3.1432122928384647
4200,0.6162966527433622,0.6167205516103376,0.6503562141047516,3.1159667239451756
4500,0.6168961822918791,0.6234233851246297,0.6607496333035752,3.1348615653038427
4800,0.612833589413752,0.6192679878648731,0.6534429378122963,3.1112116939184253
5100,0.6183287527151583,0.6117844434960138,0.6500407204928764,3.116811422134365
5400,0.6172863709561199,0.6109705270098241,0.6452707555260426,3.1081003954042266
5700,0.6147803819158165,0.6110053951304597,0.643201124144986,3.0985476650228954
6000,0.6280619313690653,0.6234658995877151,0.6422159644572601,3.1498676581521714
6300,0.6344534345362933,0.6215900438437956,0.6538046065123672,3.1787549539650426
6600,0.6422177045078666,0.622126858412071,0.6482710854990774,3.197051057434748
6900,0.6661800874671229,0.6252301400816584,0.6495063482384293,3.273276750721456
7200,0.6632566218486201,0.6224331224821575,0.6526775836556596,3.264880571683677
7500,0.6581979810598922,0.6198401837483135,0.650009795066062,3.244443921994052
7800,0.6510884242292728,0.6233821045912229,0.6503235455963355,3.2269709228753767
8100,0.6512955490919019,0.621691927473553,0.6494267157453325,3.225005290494591
8400,0.6544955567779449,0.6236054604755126,0.6537347699945113,3.240826900803859
8700,0.6574711268569461,0.6219164305641448,0.6522147279339383,3.2465445390689216
9000,0.6574794568996363,0.6191971026891518,0.648609666583863,3.2402451399719236
9300,0.6632066087045492,0.617936181061855,0.647018025579089,3.254574032754592
9600,0.6606159516982301,0.61910131105541,0.6449062626286436,3.245855428778744
9900,0.6571319802488472,0.6193482738448342,0.6468251554669838,3.2375693700583597
10200,0.6588652643089449,0.62225733973903,0.6464605104253085,3.245313643091173
10500,0.6598555620598451,0.6239696844833039,0.6479671380593256,3.251503508722165
10800,0.6566600804831098,0.6253005379823168,0.6457646244755356,3.2410454039071817
